,Chandigarh,Delhi,Haryana,Himachal Pradesh,Jammu & Kashmir,Ladakh,Punjab,Rajasthan,Uttar Pradesh,Uttarakhand,Northern Region,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Daman & Diu,Dadra & Nagar Haveli,Goa,Western Region,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Puducherry,Southern Region,Bihar,Jharkhand,Odisha,West Bengal,Sikkim,Eastern Region,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,North-Eastern Region,All India
2021-03-21,0.0,0.0,1.63,2.51,0.0,,4.529999999999999,52.29,8.59,1.2799999999999998,70.83,0.1,49.91,23.65,18.6,0.0,0.0,0.0,92.26,36.7,21.6,64.0,0.5900000000000001,19.630000000000003,0.0,142.52,0.51,0.0,1.85,2.66,0.0,5.0200000000000005,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,310.79
2021-03-22,0.0,0.66,1.4900000000000002,2.78,0.0,,4.75,46.58,8.110000000000001,1.24,65.61,0.1,43.21,23.23,14.2,0.0,0.0,0.0,80.74,37.68,17.520000000000003,60.7,0.55,22.34,0.0,138.79,0.58,0.0,1.76,2.64,0.0,4.98,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.12,290.24
2021-03-23,0.0,0.34,1.31,2.99,0.0,,4.699999999999999,47.26,8.59,1.29,66.48,0.3,33.25,27.43,23.1,0.0,0.0,0.0,84.08,36.63,22.06,69.05,0.74,26.82,0.0,155.29999999999998,0.55,0.0,1.29,2.64,0.0,4.48,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,310.52000000000004
2021-03-24,0.0,0.05,1.6,2.8,3.13,,5.23,52.830000000000005,9.03,1.44,76.11,1.0,44.66,23.32,18.5,0.0,0.0,0.0,87.47999999999999,33.48,21.17,69.89,0.72,27.04,0.0,152.29999999999998,0.56,0.0,1.85,2.64,0.0,5.050000000000001,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,321.1
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,0.0,0.0,1.7599999999999998,3.27,0.0,,5.49,47.25,10.05,1.47,69.28999999999999,1.0,49.45,25.72,17.8,0.0,0.0,0.0,93.96999999999998,33.730000000000004,19.4,63.39999999999999,0.71,24.69,0.0,141.93,0.67,0.0,1.85,2.64,0.0,5.16,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,310.53000000000003
2021-03-27,0.0,0.9,1.6,3.45,0.0,,5.140000000000001,53.49,9.76,1.51,75.85000000000001,0.1,50.44,17.41,16.4,0.0,0.0,0.0,84.35,32.599999999999994,19.89,60.510000000000005,0.74,21.94,0.0,135.68,0.67,0.0,1.85,2.88,0.0,5.4,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,301.46
2021-03-28,0.0,0.92,1.68,3.43,0.0,,5.07,85.51,9.21,1.4300000000000002,107.25,0.2,61.25,19.86,14.4,0.0,0.0,0.0,95.71,28.87,21.15,54.36000000000001,0.68,23.86,0.0,128.92000000000002,0.63,0.0,1.85,2.88,0.0,5.359999999999999,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,337.40000000000003
2021-03-29,0.0,0.0,1.56,3.71,0.0,,5.140000000000001,74.8,9.16,1.2,95.57,0.1,68.23,31.85,20.8,0.0,0.0,0.0,120.98,28.82,21.63,56.08,0.65,28.040000000000003,0.0,135.22,0.56,0.0,1.85,2.64,0.0,5.050000000000001,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,356.98
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,0.0,0.86,1.58,4.12,0.0,,5.68,53.620000000000005,21.86,1.31,89.03,1.0,44.41,24.91,28.4,0.0,0.0,0.0,98.72,44.86,23.74,79.08,1.19,58.82,0.0,207.69,0.7,0.0,1.85,2.64,0.0,5.19,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.17,400.8
2021-04-02,0.0,0.78,1.5299999999999998,3.86,0.0,,5.43,47.080000000000005,9.84,1.06,69.58000000000001,1.0,40.41,28.9,24.3,0.0,0.0,0.0,94.61,46.72,23.32,75.9,1.1800000000000002,57.64,0.0,204.76,0.69,0.0,1.85,2.88,0.0,5.42,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,374.6
2021-04-03,0.0,0.0,1.5699999999999998,3.76,0.0,,5.42,51.98,10.52,1.34,74.59,0.9,38.52,22.83,24.6,0.0,0.0,0.0,86.85,40.99,22.01,73.66999999999999,1.23,79.19,0.0,217.09,0.65,0.0,1.85,2.88,0.0,5.38,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,384.12
2021-04-04,0.0,0.0,1.63,0.0,0.0,,5.0600000000000005,55.2,22.05,1.22,85.16,0.1,46.72,19.78,25.0,0.0,0.0,0.0,91.6,33.14,20.61,67.55,0.97,58.22,0.0,180.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,357.65
2021-04-05,0.0,0.0,1.22,0.0,0.0,,4.9,57.63000000000001,21.1,1.13,85.98,0.2,42.0,21.500000000000004,27.3,0.0,0.0,0.0,91.0,23.01,20.26,49.26,0.74,27.07,0.0,120.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.22,297.5400000000001
2021-04-06,0.0,0.0,1.33,0.0,0.0,,4.21,74.41,20.31,0.95,101.21,0.1,58.37,35.99,20.9,0.0,0.0,0.0,115.36,34.97,20.79,58.25,0.6799999999999999,17.740000000000002,0.0,132.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,349.21
2021-04-07,0.0,0.0,0.55,0.0,0.0,,3.3,50.62,8.399999999999999,0.61,63.48,0.1,49.39999999999999,30.290000000000003,19.4,0.0,0.0,0.0,99.19,34.28,20.23,55.290000000000006,0.76,25.590000000000003,0.0,136.15000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,299.00000000000006
2021-04-08,0.0,0.58,1.44,4.33,0.0,,5.49,52.19,8.700000000000001,1.23,73.96000000000001,0.1,49.39999999999999,30.290000000000003,19.4,0.0,0.0,0.0,99.19,35.22,16.16,56.23,0.58,28.770000000000003,0.0,136.95999999999998,0.6,0.0,1.03,2.64,0.0,4.27,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.16,314.54
2021-04-09,0.0,0.53,1.43,4.59,0.0,,7.48,47.49,20.62,1.27,83.41,0.04,54.55,21.24,20.6,0.0,0.0,0.0,96.43,38.53,17.77,56.56999999999999,0.7999999999999999,27.59,0.0,141.26,0.5,0.0,1.74,2.64,0.0,4.880000000000001,0.0,0.13,0.0,0.0,0.0,0.0,0.02,0.15,326.13
2021-04-10,0.0,0.47,1.5499999999999998,4.06,0.0,,5.55,48.43000000000001,9.5,1.26,70.82000000000001,0.9,60.220000000000006,27.17,16.3,0.0,0.0,0.0,104.59,42.88,19.39,55.84,0.7999999999999999,23.1,0.0,142.01000000000002,0.63,0.0,1.74,2.64,0.0,5.01,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.18,322.61000000000007
2021-04-11,0.0,0.0,1.39,3.89,0.0,,5.02,52.220000000000006,9.54,1.25,73.31000000000002,0.5,57.14,24.26,16.5,0.0,0.0,0.0,98.4,40.43,20.49,55.85,0.7999999999999999,21.49,0.0,139.06,0.62,0.0,1.74,2.64,0.0,5.0,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,315.95000000000005
2021-04-12,0.0,0.68,1.48,3.95,0.0,,5.65,40.46,9.85,1.12,63.19,0.2,57.14,23.68,15.1,0.0,0.0,0.0,96.12,39.85,18.62,57.36,0.66,17.5,0.0,133.99,0.56,0.0,1.74,2.88,0.0,5.18,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,298.69
2021-04-13,0.0,0.42,1.12,3.91,0.0,,5.16,45.14000000000001,9.54,1.18,66.47000000000001,0.2,50.42,18.12,16.2,0.0,0.0,0.0,84.94000000000001,30.51,20.38,55.8,0.71,16.16,0.0,123.56,0.64,0.0,1.74,2.88,0.0,5.26,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,280.42
2021-04-14,0.0,0.0,1.39,4.28,0.0,0.0,5.359999999999999,66.28,9.34,1.14,87.79,0.8,58.39,29.23,15.7,0.0,0.0,0.0,104.12,34.86,17.009999999999998,58.68,0.63,16.27,0.0,127.45,0.59,0.0,1.74,2.64,0.0,4.970000000000001,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,324.52000000000004
2021-04-15,0.0,0.02,1.4300000000000002,4.42,0.0,0.0,5.140000000000001,58.56,9.21,1.02,79.8,0.1,62.735,20.6,19.2,0.0,0.0,0.0,102.635,27.47,23.11,55.81,0.59,22.78,0.0,129.76,0.57,0.0,1.84,2.64,0.0,5.050000000000001,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,317.445
2021-04-16,0.0,0.59,1.02,4.34,0.0,0.0,5.16,53.470000000000006,9.33,0.97,74.88000000000001,0.8,57.392,29.85,21.5,0.0,0.0,0.0,109.542,33.89,22.89,56.88,0.75,25.51,0.0,139.92,0.57,0.0,1.35,2.64,0.0,4.5600000000000005,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,329.092
2021-04-17,0.0,0.8,1.2999999999999998,5.08,0.0,0.0,7.07,44.31,8.299999999999999,0.88,67.74,1.0,46.86,32.510000000000005,21.3,0.0,0.0,0.0,101.67,33.57,22.49,55.04,0.6799999999999999,30.29,0.0,142.07,0.56,0.0,1.74,2.64,0.0,4.94,0.0,0.08,0.0,0.0,0.0,0.0,0.01,0.09,316.51
2021-04-18,0.0,0.0,0.58,0.08,0.0,0.0,3.48,41.92,9.74,0.81,56.61,0.8,45.01,20.28,23.5,0.0,0.0,0.0,89.58999999999999,30.21,20.76,57.75999999999999,0.8700000000000001,39.61,0.0,149.20999999999998,0.6,0.0,1.74,2.64,0.0,4.98,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.18,300.57
2021-04-19,0.0,0.81,1.4,6.49,0.0,0.0,7.26,41.91,9.95,1.13,68.95,1.1,64.17,19.63,28.200000000000003,0.0,0.0,0.0,113.1,38.94,20.8,74.27000000000001,1.08,54.39,0.0,189.48,1.21,0.0,1.74,2.64,0.0,5.59,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,377.3
2021-04-20,0.0,0.8,1.22,6.81,0.0,0.0,3.39,56.13,9.1,0.87,78.32,0.1,58.89,36.44,30.5,0.0,0.0,0.0,125.93,33.95,21.84,61.5,0.49,33.93,0.0,151.71,0.67,0.0,1.74,2.88,0.0,5.29,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,361.46
2021-04-21,0.0,0.81,1.1800000000000002,7.03,0.0,0.0,5.41,47.13,7.090000000000001,1.02,69.67,0.1,46.5,27.2,22.3,0.0,0.0,0.0,96.1,32.95,20.42,60.54,0.76,35.2,0.0,149.87,0.42,0.0,1.74,2.88,0.0,5.04,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,320.89
2021-04-22,0.0,0.0,1.31,7.12,0.0,0.0,5.94,101.98,10.45,1.08,127.88,1.0,56.21,17.54,23.2,0.0,0.0,0.0,97.95,32.2,21.03,56.67,0.78,44.06,0.0,154.74,0.53,0.0,1.74,2.64,0.0,4.91,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,385.69
2021-04-23,0.0,0.97,1.15,9.03,0.0,0.0,7.34,62.58,10.26,0.71,92.04,0.1,89.08500000000001,27.61,18.3,0.0,0.0,0.0,135.095,27.39,18.55,101.61,0.74,43.94,0.0,192.23,0.71,0.0,1.74,2.64,0.0,5.09,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,424.685
2021-04-24,0.0,0.1,1.35,8.43,0.0,0.0,7.33,57.59,10.39,1.18,86.37000000000002,0.9,44.792,29.85,18.3,0.0,0.0,0.0,93.842,30.88,21.07,52.63,0.76,25.59,0.0,130.93,0.67,0.0,1.74,2.64,0.0,5.050000000000001,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.22,316.4120000000001
2021-04-25,0.0,0.97,1.48,9.19,0.0,0.0,5.44,53.24000000000001,10.78,1.11,82.21000000000001,1.0,43.38,24.56,18.2,0.0,0.0,0.0,87.14,36.27,21.64,53.68,0.49,25.02,0.0,137.1,0.51,0.0,1.74,2.64,0.0,4.890000000000001,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,311.55
2021-04-26,0.0,0.55,1.47,9.45,0.0,0.0,6.09,42.60000000000001,10.67,1.14,71.97000000000001,1.0,44.28,21.51,18.0,0.0,0.0,0.0,84.78999999999999,32.47,20.76,60.41,0.61,28.48,0.0,142.73,0.6,0.0,1.74,2.63,0.0,4.97,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,304.67
2021-04-27,0.0,0.0,1.4300000000000002,10.09,0.0,0.0,6.800000000000001,43.440000000000005,10.16,1.07,72.99,1.1,44.7,17.92,20.3,0.0,0.0,0.0,84.02000000000001,37.19,21.130000000000003,56.900000000000006,0.77,32.37,0.0,148.36,0.85,0.0,1.96,2.63,0.0,5.44,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.22,311.03000000000003
2021-04-28,0.0,0.55,1.45,10.78,0.0,0.0,6.21,49.61,9.72,0.97,79.28999999999999,0.2,43.13,26.29,22.200000000000003,0.0,0.0,0.0,91.82,32.33,19.44,56.14,0.88,39.42,0.0,148.20999999999998,0.65,0.0,2.08,2.88,0.0,5.609999999999999,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,325.13
2021-04-29,0.0,0.47,1.29,9.72,0.0,0.0,6.49,46.510000000000005,8.18,0.88,73.53999999999999,0.2,41.120000000000005,26.27,20.4,0.0,0.0,0.0,87.99000000000001,30.76,20.14,57.74,1.06,45.1,0.0,154.79999999999998,0.57,0.0,1.74,2.88,0.0,5.19,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,321.75
2021-04-30,0.0,0.0,1.34,9.06,0.0,0.0,5.390000000000001,45.760000000000005,8.82,0.9,71.27000000000001,0.1,50.77,23.95,21.0,0.0,0.0,0.0,95.82,31.14,21.43,53.93,0.82,26.23,0.0,133.54999999999998,0.56,0.0,1.74,2.64,0.0,4.94,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,305.78
2021-05-01,0.0,0.5,1.27,9.37,0.0,0.0,6.300000000000001,53.4,8.22,0.8,79.86,0.1,40.455000000000005,22.82,18.5,0.0,0.0,0.0,81.875,39.330000000000005,19.51,51.3,0.76,21.13,0.0,132.03,0.65,0.0,1.74,2.64,0.0,5.03,0.0,0.17,0.0,0.0,0.0,0.0,0.02,0.19,298.985
2021-05-02,0.0,0.51,1.14,9.46,0.0,0.0,5.640000000000001,54.42,13.48,0.71,85.36,0.6,43.968,17.7,15.2,0.0,0.0,0.0,77.468,33.64,21.08,47.71,0.81,23.15,0.0,126.39,0.53,0.0,1.74,2.64,0.0,4.91,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.13,294.25800000000004
2021-05-03,0.0,0.6,1.08,9.21,0.0,0.0,5.87,62.94,6.88,0.7300000000000001,87.31,0.8,57.150000000000006,23.51,18.7,0.0,0.0,0.0,100.16,33.52,20.18,57.38,0.8099999999999999,18.25,0.0,130.14,0.43,0.0,1.74,2.64,0.0,4.8100000000000005,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,322.54
2021-05-04,0.0,0.0,1.2,9.71,0.0,0.0,5.57,64.22,9.64,0.6,90.94,0.9,57.44,25.63,16.5,0.0,0.0,0.0,100.47,29.25,20.08,46.790000000000006,0.69,21.94,0.0,118.75,0.6,0.0,1.7,2.63,0.0,4.93,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,315.2
2021-05-05,0.0,0.0,1.4300000000000002,9.96,0.0,0.0,6.220000000000001,52.86,9.74,0.69,80.89999999999999,0.8,72.34,29.26,19.2,0.0,0.0,0.0,121.6,31.91,19.25,53.38,0.73,22.14,0.0,127.41,0.46,0.0,1.74,2.63,0.0,4.83,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.15,334.89
2021-05-06,0.0,0.99,1.39,10.42,0.0,0.0,5.390000000000001,52.940000000000005,8.92,0.6,80.65,0.1,70.0,25.75,17.6,0.0,0.0,0.0,113.45,35.09,20.700000000000003,45.690000000000005,0.63,23.92,0.0,126.03,0.59,0.0,1.9,2.88,0.0,5.369999999999999,0.0,0.15,0.0,0.0,0.0,0.0,0.01,0.16,325.66
2021-05-07,0.0,1.09,1.23,9.95,0.0,0.0,5.79,47.87,16.42,0.72,83.07000000000001,0.1,60.53,21.15,14.8,0.0,0.0,0.0,96.58,35.49,20.7,46.44,0.76,21.04,0.0,124.43,0.62,0.0,1.74,2.8,0.0,5.16,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.1399999999999999,309.38000000000005
2021-05-08,0.0,0.0,1.11,10.18,0.0,0.0,5.69,39.63999999999999,10.18,0.67,67.46999999999998,0.1,55.42,18.21,14.2,0.0,0.0,0.0,87.92999999999999,40.69,20.05,49.43,0.71,21.41,0.0,132.29,0.67,0.0,1.74,2.64,0.0,5.050000000000001,0.0,0.14,0.0,0.0,0.0,0.0,0.02,0.16,292.9
2021-05-09,0.0,0.96,1.29,11.0,0.0,0.0,6.02,47.47,8.93,0.72,76.38999999999999,0.1,67.98,17.84,17.4,0.0,0.0,0.0,103.32,35.07,21.18,50.190000000000005,0.6699999999999999,18.02,0.0,125.13,0.48,0.0,1.74,2.64,0.0,4.859999999999999,0.0,0.3,0.0,0.0,0.0,0.0,0.02,0.32,310.02
2021-05-10,0.0,0.8,1.31,10.3,0.0,0.0,6.050000000000001,52.1,9.04,0.5,80.10000000000001,0.7,81.07000000000001,22.84,22.200000000000003,0.0,0.0,0.0,126.81000000000002,28.2,19.630000000000003,48.57,0.8,22.63,0.0,119.83,0.68,0.0,1.74,2.64,0.0,5.0600000000000005,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,332.0
2021-05-11,0.0,1.01,1.36,9.76,0.0,0.0,6.12,57.470000000000006,10.46,0.57,86.74999999999999,0.7,89.14,30.88,29.6,0.0,0.0,0.0,150.32,30.25,20.4,57.38,0.87,40.9,0.0,149.8,0.53,0.0,1.74,2.64,0.0,4.91,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.18,391.96
2021-05-12,0.0,0.99,0.95,9.68,0.0,0.0,5.71,64.38,10.15,0.53,92.39,1.0,110.48,36.73,29.2,0.0,0.0,0.0,177.41,28.69,23.1,60.040000000000006,0.54,38.43,0.0,150.8,0.5,0.0,1.74,2.64,0.0,4.880000000000001,0.0,0.17,0.0,0.0,0.0,0.0,0.03,0.2,425.68
2021-05-13,0.0,0.0,1.08,10.43,0.0,0.0,5.52,77.05,8.68,0.66,103.42,0.9,118.86,30.52,25.200000000000003,0.0,0.0,0.0,175.48000000000002,28.73,20.75,51.56,0.95,60.11,0.0,162.10000000000002,0.46,0.0,1.74,2.64,0.0,4.84,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,446.05
2021-05-14,0.0,1.01,1.03,10.49,0.0,0.0,5.99,49.2,10.03,0.83,78.58,0.2,66.07,24.05,17.1,0.0,0.0,0.0,107.42,41.55,20.110000000000003,60.26,0.64,65.37,0.0,187.93,0.65,0.0,1.71,2.88,0.0,5.24,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.22,379.39
2021-05-15,0.0,1.02,0.8200000000000001,10.08,0.0,0.0,5.69,50.86,8.940000000000001,0.57,77.97999999999999,0.1,31.45,17.87,40.3,0.0,0.0,0.0,89.72,47.95,21.86,91.34000000000002,0.4,28.13,0.0,189.68000000000004,0.68,0.0,1.74,2.88,0.0,5.3,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,362.86
2021-05-16,0.0,1.04,0.86,9.25,0.0,0.0,3.0900000000000003,73.94999999999999,10.17,0.82,99.17999999999998,0.1,70.92,28.25,61.2,0.0,0.0,0.0,160.47,47.95,21.86,91.34000000000002,0.4,28.13,0.0,189.68000000000004,0.67,0.0,1.74,2.64,0.0,5.050000000000001,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,454.59
2021-05-17,0.0,0.49,0.8300000000000001,9.06,0.0,0.0,5.98,69.25,5.42,0.46,91.49,0.1,115.37,30.89,62.7,0.0,0.0,0.0,209.06,41.99,22.2,93.5,0.6599999999999999,62.25,0.0,220.6,0.59,0.0,1.74,2.64,0.0,4.970000000000001,0.0,0.19,0.0,0.0,0.0,0.0,0.02,0.21,526.33
2021-05-18,0.0,0.0,0.76,8.96,0.0,0.0,4.36,52.06,6.14,0.28,72.56,0.9,74.36,24.53,50.0,0.0,0.0,0.0,149.79000000000002,38.2,21.15,91.51,0.92,73.46000000000001,0.0,225.24,0.58,0.0,1.74,2.64,0.0,4.96,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.12,452.67
2021-05-19,0.0,1.01,0.7200000000000001,8.95,0.0,0.0,4.37,44.2,5.0200000000000005,0.18,64.45,0.8,35.580000000000005,40.73,42.7,0.0,0.0,0.0,119.81000000000002,35.21,21.26,77.34,0.97,69.81,0.0,204.59,0.63,0.0,1.74,2.64,0.0,5.01,0.0,0.11,0.0,0.0,0.0,0.0,0.02,0.13,393.99
2021-05-20,0.0,0.33,1.02,9.32,0.0,0.0,5.17,68.97,5.03,0.35,90.19,0.8,66.08,27.48,29.1,0.0,0.0,0.0,123.45999999999998,37.55,19.81,65.92999999999999,1.08,67.64999999999999,0.0,192.02,0.33,0.0,1.74,2.64,0.0,4.71,0.0,0.16,0.0,0.0,0.0,0.0,0.02,0.18,410.56
2021-05-21,0.0,0.0,1.25,9.36,0.0,0.0,5.94,79.35,8.799999999999999,0.52,105.21999999999998,1.1,98.26,28.83,29.0,0.0,0.0,0.0,157.19,34.989999999999995,20.09,68.26,1.02,65.96,0.0,190.32,0.59,0.0,1.74,2.64,0.0,4.970000000000001,0.0,0.13,0.0,0.0,0.0,0.0,0.02,0.15,457.85
2021-05-22,0.0,0.7,1.15,9.33,0.0,0.0,6.58,62.1,6.109999999999999,0.84,86.81,0.2,85.1,24.77,34.4,0.0,0.0,0.0,144.47,31.5,19.91,66.93,1.05,61.67999999999999,0.0,181.07,0.67,0.0,1.98,2.64,0.0,5.29,0.0,0.2,0.0,0.0,0.0,0.0,0.03,0.23,417.87000000000006
2021-05-23,0.0,0.88,1.0499999999999998,9.01,0.0,0.0,4.99,59.05,11.09,0.84,86.91,0.2,68.09,28.04,33.4,0.0,0.0,0.0,129.73000000000002,49.51,22.05,77.95,1.2,67.23,0.0,217.94,0.74,0.0,1.74,2.64,0.0,5.12,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,439.93000000000006
2021-05-24,0.0,0.0,1.22,9.28,0.0,0.0,6.57,46.4,11.4,0.89,75.76,0.1,67.61,26.47,32.0,0.0,0.0,0.0,126.18,45.09,17.849999999999998,62.5,1.43,111.77,0.0,238.64,0.69,0.0,1.74,2.64,0.0,5.07,0.0,0.28,0.0,0.0,0.0,0.0,0.02,0.3,445.9500000000001
2021-05-25,0.0,0.85,1.2799999999999998,12.6,0.0,0.0,6.54,54.67,11.44,0.9,88.28,0.1,101.26,32.440000000000005,39.0,0.0,0.0,0.0,172.8,58.78999999999999,20.040000000000003,78.37,1.29,100.83,0.0,259.32,0.31,0.0,1.74,2.64,0.0,4.69,0.0,0.11,0.0,0.0,0.0,0.0,0.01,0.12,525.2100000000002
2021-05-26,0.0,0.53,1.27,9.09,0.0,0.0,6.45,61.17,10.81,0.82,90.14,0.9,126.097,36.870000000000005,64.8,0.0,0.0,0.0,228.66700000000003,67.45,21.71,102.79,1.4300000000000002,101.94,0.0,295.32,0.21,0.0,1.74,2.64,0.0,4.59,0.0,0.17,0.0,0.0,0.0,0.0,0.01,0.18,618.8969999999999
2021-05-27,0.0,0.55,1.16,9.37,0.0,0.0,6.29,68.49,13.52,0.76,100.14,0.8,102.38,36.99,67.4,0.0,0.0,0.0,207.57,65.38,23.0,104.17,1.64,123.86,0.0,318.05,0.1,0.0,1.86,2.64,0.0,4.6000000000000005,0.0,0.14,0.0,0.0,0.0,0.0,0.01,0.15,630.51
2021-05-28,0.0,0.48,1.15,10.44,0.0,0.0,5.92,63.95,8.07,0.73,90.74,0.9,64.0,32.2,42.3,0.0,0.0,0.0,139.4,56.4,19.23,69.59,1.39,108.31,0.0,254.92,0.21,0.0,1.74,2.64,0.0,4.59,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.2,489.85
2021-05-29,0.0,0.0,0.95,11.02,0.0,0.0,5.76,73.78,7.84,0.67,100.02,1.0,85.58,30.74,33.4,0.0,0.0,0.0,150.72,53.52,20.82,72.88999999999999,1.08,111.84,0.0,260.15,0.47,0.0,1.94,2.64,0.0,5.050000000000001,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.22,516.16
2021-05-30,0.0,0.95,0.72,10.6,0.0,0.0,5.58,78.50999999999999,9.15,0.6,106.11,0.2,105.1,33.02,17.8,0.0,0.0,0.0,156.12,53.31,20.97,66.62,1.47,113.92,0.0,256.29,0.49,0.0,1.86,2.88,0.0,5.23,0.0,0.23,0.0,0.0,0.0,0.0,0.02,0.25,524.0
2021-05-31,0.0,1.18,0.95,11.15,0.0,0.0,5.96,75.85,10.04,0.76,105.89,0.1,116.45,33.14,24.4,0.0,0.0,0.0,174.09,55.81999999999999,21.2,74.7,1.23,126.33,0.0,279.28,0.61,0.0,1.74,2.88,0.0,5.23,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.06,564.55
2021-06-01,0.0,0.0,0.7,11.02,0.0,0.0,4.68,72.19,12.15,0.76,101.5,0.1,109.58,29.26,22.4,0.0,0.0,0.0,161.34,41.85,21.21,64.35,1.3199999999999998,126.19,0.0,254.92,0.54,0.0,1.74,2.64,0.0,4.92,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,522.79
2021-06-02,0.0,0.56,0.91,10.01,0.0,0.0,5.87,63.63,10.96,0.74,92.68,0.1,85.53999999999999,29.61,14.1,0.0,0.0,0.0,129.35,34.160000000000004,20.200000000000003,53.75,1.1,72.13,0.0,181.34,0.69,0.0,1.74,2.64,0.0,5.07,0.0,0.18,0.0,0.0,0.0,0.0,0.02,0.1999999999999999,408.64
2021-06-03,0.0,0.57,1.04,10.49,0.0,0.0,6.46,56.72,9.65,0.79,85.72000000000001,0.8,69.116,25.9,15.5,0.0,0.0,0.0,111.316,20.39,11.64,42.59,0.94,47.25,0.0,122.81,0.69,0.0,1.74,2.64,0.0,5.07,0.0,0.21,0.0,0.0,0.0,0.0,0.02,0.2299999999999999,325.146
2021-06-04,0.0,0.52,0.96,10.17,0.0,0.0,6.470000000000001,44.64,8.6,0.73,72.09,1.0,55.06,18.78,13.8,0.0,0.0,0.0,88.64,29.26,19.0,38.92,0.87,42.5,0.0,130.55,0.72,0.0,1.74,2.64,0.0,5.1,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.22,296.6000000000001
