Date,PUNJAB,HARYANA,RAJASTHAN,UTTAR PRADESH,HIMACHAL PRADESH,GUJARAT,MADHYA PRADESH,ANDHRA PRADESH,TELANGANA,KARNATAKA,BIHAR,ORISSA
2021-09-27,195.8,159.7,200.4,388.3,30.7,314,209.8,164.5,163.3,196.8,118.3,107
2021-09-28,209.5,173.7,201.2,398,31.9,310.5,211.6,182.1,152.9,193.4,113.5,108
2021-09-29,217.5,180.8,208,405.4,32,293.5,214.8,187.6,169.9,199.7,110.7,109
2021-09-30,218.7,187.4,211,407.6,31.3,297.1,219.9,188.7,190.6,208.7,91.9,110.1
2021-10-01,199.6,188.2,215.3,392.7,31.7,312,221.1,189.6,201.5,201.4,86.2,105.3
2021-10-02,192.1,172,209.1,366.1,29,317.6,219.3,188.3,195,170.4,79.1,109.9
2021-10-03,198.1,169.7,217.2,367.7,27.7,312.2,218.1,191.1,193.8,165.8,78.6,110.1
2021-10-04,193.2,181.1,231.7,371.3,29.6,330.1,224.2,198,202,182.2,88.5,110.3
2021-10-05,183.5,177.1,223,382,29.6,333.2,226.2,195.7,197.4,183.6,94.4,114.5
2021-10-06,185.6,177.7,223.2,386.8,32.4,342,228.1,182.8,201,169.1,98.1,119.9
2021-10-07,193.3,170.8,216.2,381.6,31.8,359.7,233.6,181.3,209.8,168.5,101.3,123
2021-10-08,190.6,184,221.8,371.9,32.9,359.6,235.9,180.2,210.1,170.6,100.5,117
2021-10-09,170.8,171.8,236,385.7,32.7,358.7,236.4,175.2,187.3,165.7,110.1,113.6
2021-10-10,179.6,160,247.9,400.6,30.2,345.4,235.8,176.7,185.2,152.2,114.2,110.5
2021-10-11,179.1,171.5,239.6,407.2,31.9,359,239.1,182.6,198.3,164.7,111.1,119
2021-10-12,186.5,175.2,240.8,413.4,30.5,358.7,238.9,185.4,204.9,166.4,108.2,111.3
2021-10-13,195.3,167.1,240.5,392.6,32.1,360.4,238.5,184.5,206.2,164.3,115,111.4
2021-10-14,179,156.8,241.6,393.1,32.5,363.9,234.7,191,204.9,162.8,117.7,105.3
2021-10-15,177.2,140.9,238.5,370.9,29.1,343.4,226.5,185.6,192.5,149.9,113.9,110.8
2021-10-16,161.2,145.4,230.5,389.7,31.2,355,227.6,182,169.3,159.2,111.3,110.6
2021-10-17,151.5,132.7,236.4,335.9,30.2,359.8,213,182.9,157.4,155.8,107.2,110.6
2021-10-18,145.4,124.7,216.1,283.8,30.2,368.6,190.5,191.8,176.9,171.9,95.4,112.6
2021-10-19,147.8,133.6,222.4,279.9,31.2,363.7,191.4,202,187.2,180.2,82.9,110.5
2021-10-20,149,142.7,223.2,298.4,31.4,360.1,195.7,201.6,191.8,188.7,84.7,110.1
2021-10-21,144.9,141.9,223.6,298.1,31.8,360.3,194.5,198.6,195.6,185.9,90.3,117.1
2021-10-22,140.4,141.5,227.2,288.7,32.6,406.9,196.4,199.3,197.5,183.9,90.5,115.1
2021-10-23,132.8,138.9,229.4,287.9,32.5,379.1,199.6,197.8,197.8,182.8,89.5,113.8
2021-10-24,97.2,116.7,209.9,276.6,27.6,367.7,200.1,182.6,190.1,163.4,92.7,112.8
2021-10-25,110.9,118.8,214.9,274.9,30.1,376.8,201.5,187.4,192.7,177.7,93.1,107.1
2021-10-26,117.1,127.3,219.6,274.7,36.3,382.1,205.7,190.2,192.7,180.4,92.2,116.5
2021-10-27,116.5,125.1,222.2,266.3,32.6,379,207.4,194,190.2,180.8,88.3,118.7
2021-10-28,115.5,123.9,224.9,261.9,32.3,379.1,206.2,196.1,189.4,188.1,83.9,114.7
2021-10-29,116.3,124.5,227.3,263.1,32.7,374.7,209.8,184.7,188.7,187.7,80.5,115
2021-10-30,115.6,122,226.9,260.4,32.1,365.6,214,176.1,177.7,183.2,78,118.5
2021-10-31,111.1,111,226.6,254.8,31,351,216.1,172.1,171.3,172.2,75.9,113.4
2021-11-01,114.8,119.5,230.1,259.5,31.5,355.9,221,167.1,167.9,164.5,76.9,113
2021-11-02,115.8,121.3,231.9,274.5,31.4,347.7,229.5,163.6,167.2,174.7,76,110.5
2021-11-03,117.6,115.5,229.8,276.5,30.4,321.3,231.8,160.9,164.1,178.5,78.2,113.2
2021-11-04,92.6,91.2,212.1,267,23.5,266.5,229.1,150.1,151.3,173.4,80.6,117
2021-11-05,79.2,84.5,198.9,241.2,21.2,235,218.7,155.7,156.6,160.1,79.1,115.3
2021-11-06,101.6,95.8,211.6,241.5,25.5,254.1,224.9,162.7,161.4,165.6,78.7,106.8
2021-11-07,105.2,99.5,223.5,242.4,27.4,269,231.6,160,155.3,160.1,75.4,102.2
2021-11-08,110.5,111.3,230.7,256.8,30.3,292.6,242.5,162.9,159.4,172.4,78.5,101.1
2021-11-09,113.7,116.1,242.7,266.1,30.8,315.6,252.7,166.3,158.9,174.1,78.5,100.4
2021-11-10,113.5,116,249.3,267.8,31.9,325.5,259.9,168,159.2,178.6,74.7,101.1
2021-11-11,114,116.4,252.4,268.1,32.7,334,263.8,153.5,156.8,172.1,70.3,101
2021-11-12,116.5,117,254.5,270.4,30.3,340.1,268.3,150.9,155,169.4,74.4,104.4
2021-11-13,115.4,116,252.9,265.6,30.1,344,271.5,151.7,150.9,169.3,72.8,105.5
2021-11-14,109.4,104.9,248,272.4,28.2,336.7,274.7,151.9,147,155.4,73.1,109.1
2021-11-15,109.7,113.2,253.4,266,30.2,347.7,279.1,156.8,152.9,164.3,72.9,104.4
2021-11-16,113.7,116.7,251.6,280,30.9,351.4,276.2,156.8,151,161.7,74.5,102
2021-11-17,114.1,117.3,253.3,277.8,30.9,352.5,283.6,155,150.1,158.1,73.8,99
2021-11-18,113.5,117.9,241.9,276.6,30.6,343.8,275.6,148.8,150.5,155.6,71,98.3
2021-11-19,110.5,118.3,229.5,276.4,31.5,323.8,261.4,141.1,147.3,146.6,73.1,99.4
2021-11-20,113.3,140.8,229.4,270.2,31.2,325.8,267.4,141.8,141.5,143.4,72,96.5
2021-11-21,105.6,107.3,230.6,266.7,28.4,318.9,266.2,139.7,135.5,130.5,73.4,94.5
2021-11-22,112.5,115,235.6,274.1,30.1,346.3,269.7,147.7,142.4,147.9,71.6,94.9
2021-11-23,116.2,121,231.9,281.6,31.4,354.4,276.3,154.2,147.7,150.1,73.5,94.5
2021-11-24,118.6,123.7,245.1,282.8,31.5,347.8,280.7,154.9,151.2,147.3,72.3,94.4
2021-11-25,118.4,123.5,243.6,287.3,31.8,352.9,283.9,155.6,151.4,147.1,72.5,102.9
2021-11-26,119.5,126.1,249.8,287.4,32.4,355.9,286.5,155.9,153.7,151,71.7,105.4
2021-11-27,119.8,125.7,251.7,285.9,31.3,362.3,286.3,153.1,151.6,148.9,71.4,104.6
2021-11-28,117.5,114.7,250.3,277,27.6,347,287.7,143.3,144.5,132.9,72.4,98.1
2021-11-29,120.7,123.5,251.9,280,30.9,355.5,286.7,142.3,148.1,142.9,73.5,89.8
2021-11-30,123.6,126.1,254.1,282.6,31.4,352.5,287.1,143.2,149.6,141.1,75.5,89.7
2021-12-01,126.1,125.5,247.1,280.4,32.9,323.6,273.5,145,153,153.5,73.4,88.2
2021-12-02,122.1,125.8,244.8,274.5,32.6,313.6,241.7,147.8,158.4,155.3,75,85.4
2021-12-03,116.5,124.1,249.8,272.7,33.1,325.8,255.2,148.5,162.9,159.3,73.3,88
2021-12-04,123,124.9,248.5,270.5,31.8,340,266.1,150.2,161.9,155.6,71.6,85.6
2021-12-05,133.4,113.1,255.4,276.3,30.4,331.9,273.5,152.3,158.7,137.6,72.3,85.5
2021-12-06,136.8,120.6,257.5,284.3,32.2,346.1,275.7,153.2,166.3,155.2,74.1,92.2
2021-12-07,145.1,127.9,261.8,293.1,33.2,351.5,278.5,154.6,171.1,156.7,75.6,94.2
2021-12-08,147.5,130,262.4,292.7,33.1,349.2,281.3,165.6,172.4,160.7,75.2,99
2021-12-09,145.1,129.2,265.6,294.9,33.8,353.4,287.2,160.5,174.2,165.5,74.2,100.9
2021-12-10,141.8,129.6,267.9,293.6,34,355.9,290.6,159,171.3,163.7,75.3,103.4
2021-12-11,138,126.2,267.6,288.6,33.7,356,287.7,158.3,171.9,164.5,73.8,105.9
2021-12-12,128.7,115.6,265.5,273.4,31.1,343,285.9,158.3,170.5,149,72.4,110.1
2021-12-13,135,126.7,264.8,285.1,33.5,355,287.1,162.2,173.8,165.7,72.2,95.9
2021-12-14,135.4,133.5,269.9,295.1,34.1,353.2,292,164.8,176.9,170.9,74.2,96.2
2021-12-15,131.9,134.3,270.6,301,34.9,349.7,293.3,166.4,175,174.2,75.8,96.3
2021-12-16,133.4,133.8,271.2,300.6,34.9,351.4,295.4,166.7,176,177.9,75.6,96.4
2021-12-17,135.7,134.4,271.6,299.2,36.2,354,297.6,166.3,179.1,181.7,76,95.8
2021-12-18,140.1,134.9,271.9,306.7,35.3,354.4,292.5,163.4,178.4,180.6,76.2,96.4
2021-12-19,129.5,125.4,268,306.6,32.9,329.4,287,160.4,174.6,168.6,78,88.7
2021-12-20,135.3,134.2,274.9,319.6,34.6,349.2,292.8,165.8,181.1,182.4,77.9,105.1
2021-12-21,136.3,137.9,280,323.2,34.6,355.9,298.7,167.3,183.1,190.9,81,102.5
2021-12-22,136,139,277.4,324.6,34.9,353.2,300.5,168.8,185.5,193.9,82.7,106.2
2021-12-23,130.2,136.2,281.2,323.1,34.5,360.2,302,170.3,186.7,200.5,81.7,113
2021-12-24,129.9,135.8,287.5,321.5,35.1,372.2,305.1,172.6,191.3,203.2,82.3,110.1
2021-12-25,127.4,133.2,285.2,313.7,35.2,368.1,303.9,171.3,189.2,199,81.8,100.6
2021-12-26,118.1,117,267.3,308,33.8,351.4,300.6,167.8,185.5,187.1,81.7,105
2021-12-27,121,115.8,257.4,305.5,34.7,360.5,300.2,175.3,191.4,199.9,80.5,108
2021-12-28,125.8,128.2,247.9,297.3,34.9,341.7,242,178.4,196,204.3,77.2,98.8
2021-12-29,127.4,130,256.4,278.2,35.7,338.1,241.3,179.3,196.9,206.6,66.2,101.5
2021-12-30,129,129.1,257.9,302.7,35.5,341.9,253.1,174.9,200.1,207.5,74.4,104
2021-12-31,132.1,129.4,265.1,315.8,36.1,348.9,260.8,175.6,203.6,208.1,81.5,106.9
2022-01-01,131.6,127.4,267.5,318.2,35.3,346.5,266.4,170.7,197.8,201,82.8,99.7
2022-01-02,119.2,117.1,258.1,297.8,32.3,339.3,264.1,169.7,194.1,191.2,81.9,106.9
2022-01-03,123.4,128,262.5,310.9,35,358.1,271.4,177,201,209.3,82.9,103.2
2022-01-04,120.7,129.8,267.2,312.2,36.4,375.8,273.7,177.5,202.5,214.9,85.4,99.8
2022-01-05,114.3,118.2,215.9,313.9,36.6,354.4,272.4,179.3,202.9,216.6,86.2,98.4
2022-01-06,113.9,113.7,207,280.9,34.2,337.6,243.7,182.9,205.8,219.8,86.1,99.6
2022-01-07,117.1,119.3,208.8,294.5,36.2,336.6,218.8,183.5,211.9,221.3,87.4,100.9
2022-01-08,103,97.3,192,274.2,33.6,339.8,208.3,180.8,210.1,225.5,83.7,88.5
2022-01-09,109.6,98.4,203.9,273.7,31.2,328.6,187.5,182.1,206.8,209.7,84,92.8
2022-01-10,119.2,111.3,219.3,292.3,32.1,342.8,199.1,185.9,205.2,220.4,82.7,86.7
2022-01-11,122.2,117.8,230.6,298.6,34.6,346,205.8,188.9,190.7,223.9,82.2,87.7
2022-01-12,122.7,119.4,240.6,297.8,34.8,345.1,209.6,187.3,177.7,222.6,77.7,88.1
2022-01-13,121.9,119.3,244.5,304.4,35.3,348,215.1,175.9,172.4,224.2,78.7,91.3
2022-01-14,124.4,121,243.7,315.6,35.7,269.8,219,166.7,175.1,227.1,83.7,92.1
2022-01-15,124.6,122.1,247.4,313.4,34.3,297.2,222.1,157.7,173.6,216.6,83.5,91.7
2022-01-16,117.2,111.1,247.9,310.9,32,327.6,220.1,152.8,168.5,213.3,83.3,95.6
2022-01-17,124,123,257.8,322.4,35,358.9,225.1,164.1,182.6,234.7,85.7,97.2
2022-01-18,122.5,127.1,260.9,335.7,34.4,363.9,235.1,171.7,193.4,225.9,89.8,100.3
2022-01-19,118.8,128.6,267.1,340.5,35.9,358.2,243,174.9,199.1,229,92.5,100.6
2022-01-20,129.3,125.8,269.2,334,35,363.1,249.7,176.5,203.1,233.1,95.7,101.3
2022-01-21,128.8,127.1,267.5,333.1,35.8,357,260.1,183.6,205.4,232.1,91.2,98.3
2022-01-22,110.9,104.7,243.4,292.2,31.5,347,238.3,188,204.8,231.9,86.8,99.4
2022-01-23,110.9,104.7,243.4,292.2,31.5,337,237.7,186.9,201.5,213.8,80.9,98
2022-01-24,126.1,117.9,254.2,309.6,34.3,353.1,254.9,188.7,206.4,244.6,83.4,94.5
2022-01-25,128.5,123.3,259,324.2,34.9,356.5,263.2,190.1,207,245.2,85.5,92.5
2022-01-26,114.7,105.8,260.5,332.5,31.1,333.4,268.7,185.4,201.6,224.3,85.9,92.4
2022-01-27,121.4,116.5,268.1,325.1,33.4,349.6,276.1,184.7,204.9,229.4,86.8,92.6
2022-01-28,122.7,122.9,275.9,328.3,35,359.1,284.6,186.8,208.9,234.4,90.4,94.2
2022-01-29,121,124.6,278.1,322.7,33.9,358.4,287.2,186.9,207.1,234.6,86.9,96.6
2022-01-30,111.5,113.6,276.8,312.9,31.9,347.5,289.6,184.2,203.5,228.8,87.7,95.4
2022-01-31,118.1,120.9,276.6,329.3,33,357.8,294.4,188.1,210,240.7,90,96.7
2022-02-01,123.8,125.9,275.8,325.1,33,359.6,295.7,190.9,212.7,241.4,89.8,96
2022-02-02,126.1,125.6,280,327.6,35.3,351.9,300.6,193.6,212.2,244.1,89.2,95.8
2022-02-03,119.8,119,278.3,289.1,35.5,358.3,296.4,171,212.6,242.2,84.9,96
2022-02-04,124.8,125.8,282.1,304,35.4,366.7,299.1,171.9,211.6,241.3,62.3,96.2
2022-02-05,121.5,128.8,277,317.1,34.5,354.1,300.9,193.9,211.7,243.9,80.2,96.5
2022-02-06,112.2,114.9,276.4,311.3,32.8,340.7,300,199.7,204.5,229.9,85.7,100.9
2022-02-07,116.8,123.4,278.9,315.7,33.8,354.8,300.5,200.1,212.5,246.1,85,102.7
2022-02-08,116.9,125.4,282.8,315.9,33.8,363.7,303.1,199.6,217.4,249.8,84.4,104.7
2022-02-09,118.2,120.3,266.6,308.6,34.8,357.8,299.6,202.9,217.9,250.6,84,108.5
2022-02-10,118.5,124.8,272.8,305.8,33.9,354.9,292.5,201,218.3,249.2,80.3,109.3
2022-02-11,120.5,125.9,278.7,306,33.8,359.7,293.3,199.4,219.3,248.2,82.1,108.4
2022-02-12,120.3,125.9,276.8,308.3,33,357.6,294.8,190.9,215.2,250.1,81.6,107.9
2022-02-13,110.6,114.5,274.3,308.2,29.7,350.5,293.8,197.5,213.5,237.2,82.9,107.1
2022-02-14,124.5,126.2,277.1,315.1,32.4,362.3,293.4,194.1,218,250.6,82.4,107.7
2022-02-15,126.3,130.4,280,312.3,33.2,363.1,293.1,189.7,220.7,255.8,80.9,108.2
2022-02-16,130,131.8,281.7,311.8,34.4,359.1,293.5,203,220.7,256.2,82.9,107.7
2022-02-17,131.2,131.4,279.3,307.3,33.9,362.3,294.3,202.9,216,256.3,83.8,110.9
2022-02-18,137.4,131.8,280.3,309.6,34.2,367.5,293.4,204,222.4,256.4,80.6,109.4
2022-02-19,138.2,130.2,278.5,315.2,33.8,368.7,287.5,201.5,221.8,257.5,81.4,112
2022-02-20,124.7,118.2,273.1,298.1,28.7,354.4,284.4,200.2,217.2,245,82.4,109.3
2022-02-21,134.1,129.2,277,306,32.6,364.6,288.3,205.7,225.1,257.4,84.4,109.2
2022-02-22,126.2,127.4,269.9,307.5,33.9,374,292.8,207.3,229.5,265.1,84.2,115.3
2022-02-23,126.8,126.1,282.6,303.6,33,367.6,295.8,212.4,239.4,265.3,84.5,115
2022-02-24,139.2,129.6,281.3,309.7,33.3,369.6,295.4,212.6,248.4,266.5,81.8,111.4
2022-02-25,138.8,129.4,281.4,312.4,33.9,376.7,295.9,210.4,252.9,267.4,79.3,109.8
2022-02-26,117.5,110.7,275,283.5,35,376.2,292.1,210.5,249.3,265,79.6,108.7
2022-02-27,123.4,106.3,273.2,290.9,30.9,361.8,285.9,206.2,243.7,253.1,80.6,108.7
2022-02-28,133.9,121,274.1,294.1,33.3,376.3,287.4,209.1,253.6,265.1,81,110.1
2022-03-01,134.3,126.9,277.5,299.2,32.1,363.5,285,208.3,259.4,267.7,79.2,111.4
2022-03-02,135.6,130.7,265.1,309.4,32.6,368.1,283.4,208.4,254.5,266.9,81,109.2
2022-03-03,135.3,127.8,270.7,312.4,33,377.9,285.2,211.5,261.2,259.4,79.9,106.9
2022-03-04,138.3,131.3,272.8,312.1,32.7,378.3,284.9,212.4,268.2,268.2,81.6,107.8
2022-03-05,140.6,133.1,270.2,307.4,32.6,381.5,282.1,213.4,261.6,272.8,82.6,107.1
2022-03-06,131.8,122.2,266.5,309.5,28.6,369.5,278.5,211.5,256.7,255.7,82.4,114.7
2022-03-07,129.9,130.5,269.3,315.1,32.4,386.8,277.2,215.5,263,268.1,85,110.4
2022-03-08,144.7,139.2,269.2,317.5,31.8,394,265.3,220.2,263.2,269.5,87.9,103
2022-03-09,153.4,141.8,260.1,324.5,31.3,390.1,261,222.8,266.7,276.4,88.5,102.9
2022-03-10,152.4,138.9,260.7,326.8,30.7,389,247.5,224.6,269.2,280,89.2,110.2
2022-03-11,152.6,141.3,261.3,331.2,31,402.2,264.7,222.3,260,284.6,89,111.1
2022-03-12,150.1,138,266.6,334.7,30.4,398.7,268.2,216.2,254,279.7,90.7,112.6
2022-03-13,147.1,130.4,263.4,333.5,25.7,385.3,266.2,218.1,256.2,261.7,93,114.3
2022-03-14,129.9,130.5,269.3,315.1,32.4,386.8,277.2,215.5,263,268.1,85,110.4
2022-03-15,144.7,139.2,269.2,317.5,31.8,394,265.3,220.2,263.2,269.5,87.9,103
2022-03-16,153.4,141.8,260.1,324.5,31.3,390.1,261,222.8,266.7,276.4,88.5,102.9
2022-03-17,152.4,138.9,260.7,326.8,30.7,389,247.5,224.6,269.2,280,89.2,110.2
2022-03-18,152.6,141.3,261.3,331.2,31,402.2,264.7,222.3,260,284.6,89,111.1
2022-03-19,150.1,138,266.6,334.7,30.4,398.7,268.2,216.2,254,279.7,90.7,112.6
2022-03-20,147.1,130.4,263.4,333.5,25.7,385.3,266.2,218.1,256.2,261.7,93,114.3
2022-03-21,151.7,137.3,262.5,386.3,29.5,401.5,260.7,224.8,261.7,262,115.2,111.8
2022-03-22,147.6,140.3,265.6,383.6,30.2,400.5,258.4,217.6,265.5,255.3,117.2,114.2
2022-03-23,153.9,142,254.3,377.1,32,402.9,261.1,220.7,265.7,261.6,113.2,113.6
2022-03-24,149.6,136.5,245.1,393.1,32.3,399.1,258.8,226.9,262,254.4,113.2,114.5
2022-03-25,158.3,132.4,231.5,389.8,32.4,409.6,259.1,223.1,254.9,255.7,114.5,115.4
2022-03-26,126,139.7,250.8,359.8,30.6,416,255.1,227.8,248.4,257.3,106.5,113.1
2022-03-27,151.5,130.7,249.6,366.8,28,392.1,253,230.7,243.4,245.2,110.7,112.9
2022-03-28,155.6,140.8,251.3,388.7,29.3,412.5,254.4,234.6,251.3,257.9,111.8,115.9
2022-03-29,152.1,144.2,255.8,394.9,30.7,427.8,257.9,221,280,268.5,113.5,115.2
2022-03-30,152.7,146,255.4,402.4,31.5,423.9,259.1,215,276.9,272.6,113.5,110.3
2022-03-31,152.9,145.4,254.4,409.3,31,426.2,261.6,221.5,277.6,274.6,114.5,109.1
2022-04-01,156.2,143.5,243.4,416.6,31.3,417.2,259.8,234.5,274,276.2,115.3,111.2
2022-04-02,148.8,138.1,246.8,396.4,31.4,417.9,260.6,228.8,264.5,252.7,115.2,122.1
2022-04-03,143.9,125.3,245.2,390.5,28.9,405.8,255,214.5,256.4,245.1,111,123.8
2022-04-04,149.5,139.2,249.4,397.5,31.7,424.5,257.8,220.8,265.7,271.5,114.4,108.5
2022-04-05,142.2,141.7,253.7,395.7,31.2,430.6,262.7,218.7,266,270.9,110.1,109.3
2022-04-06,147.1,138.7,254.3,405.1,32,428.3,263.8,205.9,265.7,271.3,112.7,113.5
2022-04-07,161.3,145,249.6,407.8,32.7,436.2,257.9,213.1,267.1,277.4,119.2,112.7
2022-04-08,160,149,260.1,412.5,32.7,445,256.9,217.1,265,282.9,118.9,115
2022-04-09,158.9,146.6,262.9,416.9,32.8,443.3,263.7,211.8,253,271.5,116.7,120.3
2022-04-10,147.2,138.2,256.4,407.2,29.4,419,269.9,207.4,254.4,250.1,110,125.5
2022-04-11,158.5,150.1,263.2,424.4,31.9,426.2,268.8,209.4,252.3,270.5,114.1,125.4
2022-04-12,159.3,155.5,258.5,431.7,33.4,433.3,257,208.8,254.6,269.3,117.3,120.3
2022-04-13,165.8,160,248.6,433.2,33.6,431.7,261.5,209.2,250.5,262.1,121,117.3
2022-04-14,151.5,153.4,258.7,421.5,32.7,438.8,275.4,213,223.3,236.1,122.4,120.6
2022-04-15,152.5,156.7,263,406.6,30.7,428.6,278.1,211.6,239.6,213.2,118.8,116.9
2022-04-16,161.1,157.9,265.8,421.7,33,433.8,278,210.5,243.7,212.7,123.6,121.6
2022-04-17,151.4,147.1,264.7,422.4,30.7,418.1,275.9,200.7,235.7,190.5,125.2,121.1
2022-04-18,164.4,157.3,272.4,425.4,34.3,434.5,279.2,203.2,242.3,209.3,125,116.7
2022-04-19,169,159,273.6,417.2,35.9,434.8,282,205.4,240.8,207.2,120.2,118
2022-04-20,181.2,154.3,269.2,428.6,33.9,433.1,271.8,201.7,239.7,209.7,100.5,114
2022-04-21,170.7,155.3,264.3,438.8,32.6,435.1,261.3,208.4,233.1,230.5,116.2,112.6
2022-04-22,165.9,152.7,252.6,425.8,32,436.1,259.6,208.9,218.7,236.1,121,111.4
2022-04-23,171.5,156.5,257,424.2,31.9,433,273.4,208.1,219.3,238.1,112.3,114.3
2022-04-24,164.6,156.7,268.5,396.7,28.9,428.6,275.3,206.1,220,225.8,109.6,112.4
2022-04-25,173.1,156.5,257,418.1,31.7,440.7,278.5,210.9,218.6,246.2,115.7,115.2
2022-04-26,165.5,157.4,254.4,419.2,31.6,440.1,280,209.5,214.8,246.4,123.5,116.1
2022-04-27,168.4,157.8,261.8,421.7,31.5,442.8,276.9,214.3,212.9,260.3,121.3,117.5
2022-04-28,174.1,156.4,261.4,437.5,32.3,445.9,275.2,215.6,205.6,257.4,119.1,113.6
2022-04-29,183.7,156,259.8,450.4,32.9,453.8,274,215.2,204.6,239.7,119.9,116.9
2022-04-30,205.8,179.7,271.2,460.3,34.6,452.2,262.2,219,214.8,244.6,95.9,116.4
2022-05-01,206.6,182.7,292,451.1,30.7,429.3,267.8,207.1,209.4,215.9,104.2,111.7
2022-05-02,206.6,195.8,274.6,457.4,32.6,443.8,265.9,208.3,218.1,234.4,104.6,115.1
2022-05-03,211.7,195,270.7,471.3,32.4,435.2,266.4,202.7,206.9,241.1,95.8,108.1
2022-05-04,190.5,175.6,279.3,432.7,31.7,436.2,265.8,200.7,176.3,234.2,109.2,109.3
2022-05-05,186.5,167.4,271.2,372.2,34.1,439.8,268,200.4,187.6,218.9,101.3,110.6
2022-05-06,196.3,180.6,268.9,436.6,35.1,440.4,267.7,195.1,190.8,219.3,107.8,103.3
2022-05-07,200.3,187.4,279.7,452.8,35.3,437.4,262.1,194.2,197,219.2,115.2,114.4
2022-05-08,197.2,173.9,279,446,31.8,420.5,263.2,190,193.7,199.6,116.5,126.4
2022-05-09,201.5,185.7,290.3,472.8,33.3,438.8,269.1,187,193.9,212.2,113.3,127.4
2022-05-10,225.2,191.8,288.7,482.8,32.4,442.5,273.8,166.5,190.7,210.3,117.6,125.4
2022-05-11,223.6,200.4,307.3,486.9,33.4,443,274.5,151.7,184.1,197.6,121.6,118.3
2022-05-12,232,207.7,302.8,500.2,32.7,444.4,278.5,161.4,183.2,188.5,117.4,121.6
2022-05-13,231.6,205.2,300.4,498.9,32.8,436.4,278.5,172.9,187.8,189.6,121.9,127.4
2022-05-14,229.5,203.9,307.1,514.2,33.1,433.5,279.6,180.6,189,199.5,114.5,129
2022-05-15,223.5,192.2,298.4,510.5,30.6,415.3,274.9,187.5,174.7,186,121.5,129.1
2022-05-16,230.8,204.3,298.6,509,31.6,429.4,271.6,192.7,181.8,202.2,125,127.4
2022-05-17,221.8,203.8,304.3,489.2,32.9,430.3,276.9,195.3,189.4,188.7,117.2,120.9
2022-05-18,216.2,202.7,295,495.8,32.6,425.6,278.5,196.4,183.8,175.8,125.3,123.3
2022-05-19,226,208.4,308.3,497.4,33.3,434.5,280.2,192.2,180.6,166.5,107.3,125.6
2022-05-20,235.6,208.1,311.1,506.1,32.2,429.8,279.9,190.4,178.8,152.8,101.5,135.8
2022-05-21,223.2,184.1,299.1,449.1,34.2,417.8,261,193.3,164.9,154.4,104.8,137.1
2022-05-22,215.9,172.6,293.3,422.1,30.9,397.2,244.4,190.3,156.4,150.1,93,122.1
2022-05-23,137.9,102.8,262,315.6,27.3,418.2,229.3,207.2,175.2,176.4,103.5,125.7
2022-05-24,153.7,123,231.1,311.6,29.2,426.6,217.9,215.4,184.3,188.2,105,125.6
2022-05-25,167.5,149.9,272.9,385.5,31.5,425.4,217.9,192.2,185.8,201.9,104,128.3
2022-05-26,186.5,160.4,286.6,426.3,32.6,429.8,244.5,210.1,179.2,207.9,109.9,128.7
2022-05-27,201,173.5,295.6,442,33.4,425.1,241.3,205.3,178.1,209.5,118.1,121.6
2022-05-28,191,175.6,298,450.4,33.1,426.1,247.4,212.7,179.5,215.8,118.5,123.2
2022-05-29,178.3,166.9,298.8,441.7,29.3,412.7,243.8,216.9,178.5,206.6,109,131.7
2022-05-30,186.5,173.2,298.5,465.8,32.6,412.7,251.8,222.3,185.4,230.8,116.8,123.6
2022-05-31,197,186.5,305,490.1,33.6,432,258.7,222.9,183,225.2,126.1,124.7
2022-06-01,203.1,189,305,495.7,33.7,428.5,258.9,223.9,181.1,217.8,125.8,124.5
2022-06-02,205,195.8,307.5,503.2,34.2,437.7,260.6,229.1,187.7,212.7,129.1,134.7
2022-06-03,212.5,200.6,312.6,508.5,35,439.1,262.3,226.2,184.5,204.5,131.3,136.1
2022-06-04,214.5,204.3,303.6,506.5,35,440.3,263.9,224.2,191.4,205.8,126.6,123
2022-06-05,208.7,191.3,300,509.6,39.6,424.6,259,225,180.3,193,123.3,126
2022-06-06,220.6,207.4,310.3,518,34.1,443.6,263.6,180.6,185.4,79.6,76.2,189.8
2022-06-07,226.2,215.8,318.8,532.9,35.6,446.8,263.9,188.5,195.6,78.8,74.6,194.2
2022-06-08,232.6,218.3,315.9,533.3,36.1,443.9,264.6,192.2,195.1,78.4,76.8,194.6
2022-06-09,234,219.7,323.8,537,36.2,452.1,264.1,188.1,202.8,79.5,76.4,185.8
2022-06-10,237.6,221,322.1,532.6,36.2,450.8,261.6,196.9,210.6,79.3,74.5,174.4
2022-06-11,241.3,220.4,322.3,530.7,35.5,445.3,249.9,190.1,208.5,76.7,74.6,177.9
2022-06-12,233.2,210.2,310.3,531.9,32.4,403.3,229.2,179.4,194.3,68.7,75.2,178.2
2022-06-13,242,225.3,296.4,509.8,34.1,400.1,239.1,183.7,212.4,75,75.2,192.4
2022-06-14,265.4,235,283.9,507.5,36.5,405.4,245.5,178.8,223.4,77.2,76.8,188.1
2022-06-15,264.6,239.9,308.4,526.5,35.9,406.6,242,171.2,209.5,76.4,72.8,177.7
2022-06-16,263.8,224.3,304.6,493.8,33.6,415,222.5,164.9,211.8,74.9,77.1,189.9
2022-06-17,216,193,295.8,463.2,33.5,421.7,218.7,172,206.3,75.7,75.2,172.5
